src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.19,192.168.10.3,41900,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,210.0,1561904.761904762,19047.619047619046,9523.809523809523,9523.809523809523,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,70.0,112.0,49.0,29.698484809834994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.19,192.168.10.3,29080,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,163.0,2392638.036809816,24539.877300613498,12269.938650306749,12269.938650306749,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,54.333333333333336,161.0,1.0,75.42472332656506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.19,192.168.10.3,35586,88,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,14114.0,249964.5741816636,283.4065466912286,141.7032733456143,141.7032733456143,2,2,584,2944,292.0,292.0,292.0,0.0,1472.0,1472.0,1472.0,0.0,1472,292,882.0,590.0,348100.0,16,16,8,2,4704.666666666667,14018.0,47.0,6585.521206066803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,882.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,1472.0,0,2,2,584,2944
192.168.10.19,192.168.10.3,25133,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,190.0,2600000.0,21052.631578947367,10526.315789473683,10526.315789473683,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,63.333333333333336,187.0,1.0,87.44649157564234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.19,192.168.10.3,53306,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,171.0,2596491.2280701753,23391.812865497075,11695.906432748538,11695.906432748538,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,57.0,120.0,3.0,48.187135212627034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.19,192.168.10.3,12371,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,199.0,2231155.7788944724,20100.502512562813,10050.251256281406,10050.251256281406,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,66.33333333333333,103.0,48.0,25.92724864350674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.19,192.168.10.3,58872,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,210.0,1561904.761904762,19047.619047619046,9523.809523809523,9523.809523809523,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,70.0,114.0,47.0,31.123410267299864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.19,192.168.10.3,35745,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,162.0,2407407.407407407,24691.358024691355,12345.679012345678,12345.679012345678,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,54.0,160.0,1.0,74.95331880577403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.19,192.168.10.3,36981,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,214.0,1532710.2803738317,18691.58878504673,9345.794392523365,9345.794392523365,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,71.33333333333333,117.0,48.0,32.293790252754306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.19,192.168.10.3,26610,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,167.0,2335329.3413173654,23952.095808383234,11976.047904191617,11976.047904191617,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,55.666666666666664,164.0,1.0,76.60432247740478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.19,192.168.10.3,41567,88,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,6,2017-07-06 17:30:43,1268.0,6078864.353312302,16561.514195583597,8675.078864353312,7886.435331230284,11,10,3892,3816,1641.0,66.0,353.8181818181818,578.583979632692,1642.0,60.0,381.6,630.2157091028437,1642,60,367.04761904761904,603.8808993415581,364672.1405895691,220,200,20,3,63.4,868.0,0.0,185.81453118634184,1206.0,921.0,0.0,120.6,268.0731989587918,1187.0,868.0,1.0,131.88888888888889,263.3900548381702,0,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,367.04761904761904,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164.0,4.0,0.0,22439716.31205674,353.8181818181818,381.6,0,11,10,3892,3816
192.168.10.19,192.168.10.3,27884,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,198.0,2494949.494949495,20202.020202020205,10101.010101010103,10101.010101010103,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,66.0,148.0,1.0,61.204574992397426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.19,192.168.10.3,32794,389,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,6,2017-07-06 17:30:43,1353275.0,12501.524080471449,34.73056104635052,20.69054700633648,14.04001404001404,28,19,6978,9940,1379.0,66.0,249.21428571428572,334.9000231564699,3135.0,74.0,523.1578947368421,753.2095719517764,3135,66,359.9574468085106,560.566581064415,314234.8918062473,560,380,20,16,29419.021739130436,1144453.0,0.0,167842.4945356042,1353275.0,1144453.0,2.0,50121.2962962963,216697.99297260842,1353173.0,1144727.0,3.0,75176.27777777778,263195.1652829355,0,0,0,0,1,0,0,0,0,0,0,0.6785714285714286,359.9574468085106,29200,2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.21428571428572,523.1578947368421,0,28,19,6978,9940
192.168.10.19,192.168.10.3,6235,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,203.0,2187192.118226601,19704.433497536946,9852.216748768473,9852.216748768473,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,67.66666666666667,108.0,47.0,28.522895287041873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.19,192.168.10.3,63701,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,197.0,2253807.106598985,20304.568527918782,10152.284263959391,10152.284263959391,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,65.66666666666667,99.0,48.0,23.584363935078308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.19,192.168.10.3,35902,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,209.0,1569377.990430622,19138.755980861242,9569.377990430621,9569.377990430621,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,69.66666666666667,113.0,48.0,30.64129385141706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.19,192.168.10.3,28357,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,163.0,2392638.036809816,24539.877300613498,12269.938650306749,12269.938650306749,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,54.333333333333336,160.0,1.0,74.71873184743494,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.19,192.168.10.3,45623,88,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,411.0,2136253.0413625306,9732.3600973236,4866.1800486618,4866.1800486618,2,2,436,442,218.0,218.0,218.0,0.0,221.0,221.0,221.0,0.0,221,218,219.5,1.5,2.25,16,16,8,2,137.0,314.0,48.0,125.1585660938422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,219.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,221.0,0,2,2,436,442
192.168.10.19,192.168.10.3,31375,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,202.0,2445544.5544554456,19801.980198019803,9900.990099009901,9900.990099009901,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,67.33333333333333,105.0,48.0,26.637484032009397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.19,192.168.10.3,54131,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,163.0,2723926.380368098,24539.877300613498,12269.938650306749,12269.938650306749,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,54.333333333333336,111.0,4.0,43.91152721350309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.19,192.168.10.3,60995,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,201.0,2208955.223880597,19900.49751243781,9950.248756218905,9950.248756218905,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,67.0,104.0,48.0,26.166135875720485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.19,192.168.10.3,33635,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,214.0,1532710.2803738317,18691.58878504673,9345.794392523365,9345.794392523365,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,71.33333333333333,117.0,48.0,32.293790252754306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.19,192.168.10.3,5681,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,166.0,2349397.5903614457,24096.385542168675,12048.192771084337,12048.192771084337,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,55.333333333333336,164.0,1.0,76.83893688893816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.19,192.168.10.3,42510,88,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,674.0,5234421.364985163,5934.718100890208,2967.359050445104,2967.359050445104,2,2,584,2944,292.0,292.0,292.0,0.0,1472.0,1472.0,1472.0,0.0,1472,292,882.0,590.0,348100.0,16,16,8,2,224.66666666666666,669.0,1.0,314.19350018031173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,882.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,1472.0,0,2,2,584,2944
192.168.10.19,192.168.10.3,57812,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,189.0,2613756.613756614,21164.021164021164,10582.010582010582,10582.010582010582,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,63.0,186.0,1.0,86.9750922199377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.19,192.168.10.3,50902,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,169.0,2627218.9349112427,23668.63905325444,11834.31952662722,11834.31952662722,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,56.333333333333336,117.0,4.0,46.50686926561375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.19,192.168.10.3,39649,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,204.0,2176470.588235294,19607.843137254902,9803.921568627451,9803.921568627451,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,68.0,108.0,48.0,28.284271247461902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.19,192.168.10.3,29497,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,207.0,1584541.0628019325,19323.671497584543,9661.835748792271,9661.835748792271,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,69.0,112.0,47.0,30.40833219146796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.19,192.168.10.3,24276,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,162.0,2407407.407407407,24691.358024691355,12345.679012345678,12345.679012345678,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,54.0,159.0,1.0,74.2473344078201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.19,192.168.10.3,49712,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,210.0,1561904.761904762,19047.619047619046,9523.809523809523,9523.809523809523,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,70.0,112.0,49.0,29.698484809834994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.19,192.168.10.3,23406,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,162.0,2407407.407407407,24691.358024691355,12345.679012345678,12345.679012345678,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,54.0,160.0,1.0,74.95331880577403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.19,192.168.10.3,41569,88,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,6,2017-07-06 17:30:43,1208.0,6326158.94039735,16556.291390728475,8278.145695364237,8278.145695364237,10,10,3826,3816,1641.0,66.0,382.6,629.2076286886548,1642.0,60.0,381.6,630.2157091028437,1642,60,382.1,629.7120691236591,396537.2900000001,200,200,20,2,63.578947368421055,787.0,0.0,171.98724426063012,1133.0,868.0,0.0,125.88888888888889,263.4410937506584,1157.0,787.0,1.0,128.55555555555554,234.7258974071252,0,0,0,0,1,0,0,0,0,0,0,1.0,382.1,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164.0,4.0,0.0,18611764.70588235,382.6,381.6,0,10,10,3826,3816
192.168.10.19,192.168.10.3,2120,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,197.0,2507614.21319797,20304.568527918782,10152.284263959391,10152.284263959391,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,65.66666666666667,101.0,48.0,24.98443960192468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.19,192.168.10.3,39923,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:43,350.0,1622857.142857143,22857.14285714286,11428.57142857143,11428.57142857143,4,4,284,284,71.0,71.0,71.0,0.0,71.0,71.0,71.0,0.0,71,71,71.0,0.0,0.0,32,32,8,4,50.0,101.0,1.0,37.26354020448713,202.0,198.0,1.0,67.33333333333333,92.39889369227078,246.0,150.0,48.0,82.0,48.08326112068523,0,0,0,0,1,0,0,0,0,0,0,1.0,71.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0,4,4,284,284
192.168.10.19,192.168.10.3,63349,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:44,180.0,1466666.6666666665,22222.222222222223,11111.111111111111,11111.111111111111,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,16,16,8,2,60.0,129.0,3.0,52.1344415909483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
192.168.10.19,192.168.10.3,21632,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:44,178.0,1483146.0674157303,22471.91011235955,11235.955056179775,11235.955056179775,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,16,16,8,2,59.333333333333336,176.0,1.0,82.49579113843053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
192.168.10.19,192.168.10.3,61946,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:44,207.0,1275362.3188405798,19323.671497584543,9661.835748792271,9661.835748792271,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,16,16,8,2,69.0,110.0,48.0,28.994252303976847,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
192.168.10.19,192.168.10.3,62952,53,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:44,159.0,1660377.3584905663,25157.23270440252,12578.61635220126,12578.61635220126,2,2,132,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,16,16,8,2,53.0,157.0,1.0,73.53910524340094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,2,2,132,132
